Points_0,Points_1,Points_2,u.x_0,u.x_1,u.x_2,u.x_Magnitude
13.0196,0.33235,0,1.07978,0.00431543,0.000287386,1.07979
13.0196,-0.332821,0,1.07206,-0.00469231,0.000312895,1.07207
13.0306,0.332301,0,1.07614,0.00409954,0.000343948,1.07614
13.0306,-0.333278,0,1.071,-0.00590896,9.80923e-05,1.07102
13.0416,0.331793,0,1.07795,0.00390199,0.000404156,1.07796
13.0416,-0.332649,0,1.0778,-0.00503676,-0.000141741,1.07781
13.0526,0.332229,0,1.07594,0.00332943,0.000646437,1.07594
13.0526,-0.33258,0,1.08109,-0.00447079,-0.000465259,1.0811
13.0636,0.331856,0,1.07656,0.0032447,0.00056918,1.07656
13.0636,-0.332401,0,1.08153,-0.00405594,-0.000477446,1.08154
13.0745,0.33191,0,1.07993,0.00468103,0.000278522,1.07994
13.0801,0.331054,0,1.08136,0.00474955,9.12224e-05,1.08137
13.0745,-0.331649,0,1.08115,-0.00378202,-0.000329547,1.08115
13.0815,0.331071,0,1.08135,0.00488065,8.74419e-05,1.08136
13.0855,-0.33144,0,1.08468,-0.00436076,-7.73068e-05,1.08469
13.0855,0.330531,0,1.08225,0.00497687,-2.31867e-05,1.08227
13.0896,0.330945,0,1.082,0.00503658,-4.67588e-05,1.08201
13.0965,-0.33112,0,1.07881,-0.00488755,-0.000125081,1.07882
13.091,0.330885,0,1.08226,0.00510369,-7.3424e-05,1.08227
13.0965,0.331549,0,1.08172,0.00516813,-9.70657e-05,1.08173
13.1075,-0.33066,0,1.08059,-0.0052562,-3.3396e-06,1.0806
13.1075,0.330793,0,1.08451,0.00516679,-0.000168016,1.08453
13.1185,0.331012,0,1.08691,0.00418219,0.000128693,1.08691
13.1185,-0.330496,0,1.08683,-0.00460409,-3.56214e-05,1.08684
13.1295,0.330219,0,1.08845,0.00352066,0.000180123,1.08846
13.1295,-0.330226,0,1.08885,-0.00361836,-7.64417e-05,1.08886
13.1405,-0.329916,0,1.09002,-0.00348758,4.96266e-05,1.09002
13.145,-0.329775,0,1.09038,-0.00335818,0.000159769,1.09039
13.1405,0.330173,0,1.08891,0.00297007,0.000150498,1.08892
13.1515,0.329993,0,1.08951,0.00398388,0.000125917,1.08952
13.1455,-0.329741,0,1.09049,-0.00335774,0.000166325,1.09049
13.1484,-0.32963,-4.33681e-19,1.09079,-0.00328701,0.000232357,1.09079
13.1625,0.330024,0,1.09021,0.00303588,0.000144336,1.09021
13.1515,-0.329437,0,1.09137,-0.00326508,0.000276463,1.09138
13.1556,-0.329324,0,1.09177,-0.00306945,0.000289949,1.09177
13.157,-0.329354,0,1.09177,-0.00296899,0.000279175,1.09178
13.1625,-0.329144,0,1.09251,-0.00272333,0.000306222,1.09252
13.1735,-0.328881,0,1.09503,-0.00313177,0.000278632,1.09503
13.1665,0.32963,0,1.09162,0.00305736,0.000134226,1.09162
13.1735,0.328926,0,1.09412,0.00304524,8.4975e-05,1.09412
13.1845,0.328777,0,1.09541,0.00373272,-0.000145375,1.09541
13.1845,-0.328792,0,1.09706,-0.00438459,0.000160852,1.09707
13.1955,0.328044,0,1.0984,0.00406412,-0.000453917,1.0984
13.1955,-0.328395,0,1.09912,-0.00469306,7.55779e-05,1.09913
13.2065,0.328257,0,1.09855,0.00471795,-0.000526321,1.09856
13.2065,-0.328737,0,1.09726,-0.00440818,6.71903e-05,1.09726
13.2175,0.327724,0,1.10056,0.00430701,-0.000418558,1.10057
13.2175,-0.327793,0,1.1054,-0.00426926,5.40042e-05,1.10541
13.2285,0.327017,0,1.10324,0.00390009,-0.000244064,1.10325
13.2285,-0.327989,0,1.10695,-0.00420044,3.27648e-06,1.10695
13.2395,0.327215,0,1.10223,0.0037609,-0.000159138,1.10224
13.2395,-0.327789,0,1.10846,-0.00377641,-0.000150021,1.10847
13.2505,0.327049,0,1.10592,0.00415115,-0.000113069,1.10593
13.2505,-0.326922,0,1.10444,-0.00337166,-8.55076e-05,1.10445
13.2615,0.32743,0,1.10271,0.00438453,-9.82255e-05,1.10272
13.2615,-0.326585,0,1.1061,-0.00301013,9.21064e-05,1.1061
13.2724,0.326216,0,1.11014,0.00452152,7.28746e-06,1.11015
13.2724,-0.32654,0,1.10669,-0.00406616,0.000335988,1.10669
13.2834,0.326501,0,1.11146,0.00487193,0.000171527,1.11147
13.2834,-0.326357,0,1.1082,-0.00548997,0.000370981,1.10822
13.2944,0.326322,0,1.11312,0.0047857,0.000233148,1.11313
13.2944,-0.325857,0,1.11,-0.00534368,0.000217052,1.11001
13.3054,0.326692,0,1.11774,0.00384973,0.000159496,1.11775
13.3054,-0.325645,0,1.11181,-0.00414801,0.000150107,1.11182
13.3164,0.327299,0,1.10676,0.0034366,-6.68968e-05,1.10676
13.3164,-0.325631,0,1.11342,-0.00425463,6.18242e-05,1.11343
13.3274,0.326312,0,1.11117,0.00357224,-7.1985e-05,1.11118
13.3274,-0.325284,0,1.11558,-0.00470884,-1.02783e-05,1.11559
13.3384,0.325178,0,1.11795,0.00405489,-0.000105942,1.11796
13.3384,-0.324979,0,1.11743,-0.00499886,-2.4685e-05,1.11744
13.3494,0.325456,0,1.11603,0.0045961,1.06955e-05,1.11604
13.3494,-0.324714,0,1.11896,-0.00512525,-1.28631e-06,1.11897
13.3604,0.324473,0,1.11979,0.00479438,9.10801e-05,1.1198
13.3604,-0.324464,0,1.12024,-0.0051506,4.33572e-05,1.12025
13.3714,0.323983,0,1.12201,0.0051734,0.000218098,1.12202
13.3714,-0.323973,0,1.12216,-0.00564574,3.16373e-05,1.12217
13.3824,0.325268,0,1.11852,0.00545512,0.000236493,1.11853
13.3824,-0.325397,0,1.11811,-0.0058873,5.5418e-06,1.11813
13.3934,0.3249,0,1.12778,0.0054606,0.00021033,1.12779
13.3934,-0.325005,0,1.12764,-0.00593984,-2.6598e-05,1.12766
13.402,0.322222,0,1.13073,0.00530155,0.000193532,1.13074
13.4021,-0.322222,0,1.13072,-0.00588253,-4.02062e-05,1.13074
13.4044,0.32133,0,1.1312,0.00524095,0.000174291,1.13122
13.4115,0.322222,0,1.12988,0.00513781,0.000184396,1.12989
13.4044,-0.321357,0,1.13118,-0.00583447,-7.17779e-05,1.1312
13.4112,-0.322222,0,1.12986,-0.00570049,-5.53217e-05,1.12987
13.4154,0.322779,0,1.12918,0.00505975,0.000186991,1.12919
13.4154,-0.322824,0,1.12907,-0.00558427,-6.62676e-05,1.12908
13.4264,0.322828,0,1.1306,0.00502401,0.000163952,1.13061
13.4374,0.325721,0,1.11568,0.0040242,0.000174518,1.11569
13.4264,-0.322555,0,1.13127,-0.00549849,5.18867e-06,1.13128
13.4374,-0.32229,0,1.13352,-0.00462456,2.37941e-05,1.13353
13.4452,0.322222,0,1.13088,0.0040979,0.00019927,1.13089
13.4397,-0.322222,0,1.13403,-0.00451799,2.68183e-05,1.13404
13.4484,0.318799,0,1.14697,0.00420182,0.000132516,1.14697
13.4594,0.320748,0,1.141,0.00433556,0.000169233,1.14101
13.4484,-0.32174,0,1.13745,-0.00414918,2.87763e-05,1.13746
13.4594,-0.321623,0,1.13841,-0.00424902,1.87927e-05,1.13842
13.4703,0.320159,0,1.14379,0.00464783,0.000102054,1.1438
13.4747,0.320796,0,1.14152,0.00457023,6.73233e-05,1.14153
13.4703,-0.320425,0,1.14298,-0.0044402,1.07711e-05,1.14299
13.4747,-0.320859,4.33681e-19,1.1413,-0.00430463,4.03976e-05,1.14131
13.4749,0.320996,0,1.14075,0.00453513,6.19613e-05,1.14075
13.4783,0.322222,0,1.13617,0.00434602,2.0489e-05,1.13618
13.4749,-0.321044,0,1.1406,-0.00426936,5.01952e-05,1.14061
13.4784,-0.322222,-4.33681e-19,1.13587,-0.00402776,9.74963e-05,1.13588
13.4813,0.323546,0,1.13173,0.00415242,2.26039e-06,1.13173
13.484,0.322222,0,1.13623,0.00426187,-2.057e-05,1.13623
13.491,-0.322222,0,1.136,-0.00425211,0.000167591,1.13601
13.4813,-0.323481,0,1.13149,-0.00383729,0.000150682,1.1315
13.4837,-0.322222,0,1.13556,-0.00394247,0.000148384,1.13557
13.4868,-0.318645,0,1.15091,-0.00447005,6.14506e-05,1.15092
13.4868,-0.318645,0,1.15091,-0.00447005,6.14506e-05,1.15092
13.4868,-0.318645,0,1.15091,-0.00447005,6.14506e-05,1.15092
13.4923,0.319155,0,1.14888,0.00463276,2.9193e-05,1.14889
13.4875,0.320634,0,1.14264,0.00446255,2.85571e-06,1.14264
13.4878,0.320306,0,1.14401,0.00450383,1.09269e-05,1.14402
13.5033,0.3189,0,1.15012,0.00445071,0.000114014,1.15013
13.5087,0.320157,0,1.14642,0.00422003,6.54656e-05,1.14643
13.4923,-0.322804,0,1.13412,-0.00421421,0.000182218,1.13413
13.4979,-0.322222,1.0842e-19,1.13748,-0.00418212,0.000180134,1.13749
13.5033,-0.321642,0,1.14116,-0.00422793,0.000171637,1.14117
13.5084,-0.320542,0,1.14587,-0.00422616,0.000189646,1.14588
13.5088,0.320205,0,1.14625,0.00421343,6.39675e-05,1.14626
13.514,0.322222,0,1.13937,0.0038832,-9.57963e-06,1.13938
13.5088,-0.320578,0,1.1458,-0.00424582,0.000191422,1.14581
13.5143,-0.319914,0,1.14799,-0.00430053,0.000208038,1.148
13.5143,0.322368,0,1.13893,0.00386839,-9.87426e-06,1.13894
13.5147,0.322222,0,1.13964,0.00387628,-2.26469e-05,1.13964
13.5253,0.319998,0,1.14744,0.00446707,-0.000161894,1.14745
13.52,0.320639,0,1.1461,0.00419598,-9.01296e-05,1.14611
13.52,0.320611,0,1.14615,0.00420047,-9.04064e-05,1.14616
13.5253,-0.319727,0,1.14801,-0.00561876,0.000132603,1.14803
13.5363,0.319249,0,1.15404,0.00595943,-0.000409525,1.15406
13.5363,-0.31932,0,1.15422,-0.00697197,0.00010752,1.15424
13.5473,0.318868,0,1.15638,0.00670817,6.64771e-05,1.1564
13.5473,-0.319145,0,1.15162,-0.00505267,6.46208e-05,1.15163
13.5583,0.318927,0,1.15288,0.00574669,0.000195252,1.1529
13.5583,-0.318981,0,1.15268,-0.00304331,-9.34484e-05,1.15269
13.5693,0.318107,0,1.15925,0.00494951,0.000256135,1.15926
13.5693,-0.319139,0,1.15773,-0.0032837,-0.000212428,1.15774
13.5803,0.321024,0,1.15702,0.00299443,0.000219865,1.15702
13.5803,-0.31858,0,1.15446,-0.00346256,-0.000212086,1.15447
13.5913,0.319504,0,1.1573,0.0025673,0.000187207,1.1573
13.5913,-0.317859,0,1.15991,-0.00394355,-0.000117983,1.15991
13.6023,0.317362,0,1.16007,0.00309321,4.57657e-05,1.16007
13.6023,-0.317843,0,1.1606,-0.0054478,-4.62432e-05,1.16061
13.6133,0.317516,0,1.15929,0.00389345,0.000106821,1.15929
13.6133,-0.317678,0,1.15703,-0.00546456,-9.12074e-05,1.15704
13.6243,0.317212,0,1.16151,0.0048645,0.000219617,1.16152
13.6243,-0.317367,0,1.15843,-0.00538593,-0.000121885,1.15844
13.6353,-0.31691,0,1.16002,-0.00417828,-0.000131187,1.16003
13.6353,0.316444,0,1.16304,0.00543482,0.000248019,1.16306
13.6463,0.316462,0,1.16476,0.00581269,0.000365378,1.16477
13.6463,-0.31663,0,1.16338,-0.00414119,8.88416e-05,1.16339
13.6573,0.316244,0,1.16406,0.00498823,0.000312835,1.16407
13.6573,-0.31638,0,1.16352,-0.00470903,0.000115814,1.16353
13.6682,0.31588,0,1.16469,0.00486339,0.000341824,1.1647
13.6682,-0.31601,0,1.1642,-0.00545429,0.00025096,1.16421
13.6792,0.315582,0,1.16625,0.00517637,0.000359552,1.16626
13.6792,-0.315711,0,1.16601,-0.00553509,0.000287817,1.16602
13.6902,0.315301,0,1.16768,0.00641011,0.00023047,1.16769
13.6902,-0.31547,0,1.16772,-0.00540037,0.000236815,1.16773
13.6957,-0.315275,0,1.16836,-0.00502351,0.000207058,1.16837
13.694,0.314815,0,1.16912,0.00625391,0.000162484,1.16914
13.6975,-0.315287,0,1.16836,-0.00485477,0.000214835,1.16837
13.7012,-0.315189,-4.33681e-19,1.16871,-0.00457176,0.000202699,1.16872
13.7012,0.313978,0,1.17185,0.00574648,4.4676e-05,1.17186
13.7122,0.313514,0,1.1741,0.00354816,6.3331e-05,1.17411
13.7042,-0.314815,-4.33681e-19,1.16883,-0.00424246,0.000208696,1.16884
13.7069,-0.314551,0,1.16961,-0.00385022,0.000188795,1.16961
13.7122,-0.314044,0,1.17113,-0.00308856,0.000149867,1.17113
13.7077,-0.314371,0,1.17014,-0.00376541,0.00018816,1.17014
13.7232,0.314428,0,1.17181,0.00261223,0.000135183,1.17181
13.7232,-0.314362,0,1.1714,-0.00265505,6.01467e-05,1.1714
13.7342,0.313939,0,1.17536,0.00361967,0.000203279,1.17537
13.7342,-0.31383,0,1.17409,-0.00335062,6.24457e-05,1.1741
13.7452,0.313811,0,1.17702,0.00354031,0.000209554,1.17703
13.7452,-0.313771,0,1.17507,-0.00484521,-9.4563e-05,1.17508
13.7503,-0.314016,0,1.17533,-0.00544005,-0.000218768,1.17534
13.7562,0.313629,0,1.17841,0.0040254,0.000176794,1.17842
13.7505,-0.313998,0,1.1754,-0.00546908,-0.000221703,1.17541
13.7562,-0.314631,0,1.17482,-0.00608792,-0.00040498,1.17484
13.7615,-0.313649,0,1.17717,-0.00595422,-0.000387423,1.17718
13.7672,0.313589,0,1.17947,0.00448073,0.000182035,1.17948
13.7618,-0.313648,0,1.17718,-0.00596105,-0.000389077,1.17719
13.7672,-0.31288,0,1.17887,-0.00589296,-0.000365849,1.17888
13.7782,0.312579,0,1.18312,0.00458433,0.000182793,1.18313
13.7782,-0.312904,0,1.18566,-0.00623423,-0.000149247,1.18567
13.7892,0.312649,0,1.18123,0.00469405,0.000187018,1.18124
13.7892,-0.313045,0,1.18262,-0.0050603,0.000182781,1.18264
13.8002,0.311829,0,1.18409,0.00510116,0.00010884,1.18411
13.8002,-0.31205,0,1.18369,-0.00395819,0.000240841,1.18369
13.8112,0.311714,0,1.18593,0.0053994,5.15817e-05,1.18594
13.8112,-0.311832,0,1.18548,-0.00521533,0.000375713,1.18549
13.8222,0.311351,0,1.18655,0.00568234,1.07533e-05,1.18656
13.8222,-0.31123,0,1.19207,-0.00629027,0.000444968,1.19208
13.8332,0.311203,0,1.18958,0.00571856,-7.53015e-05,1.18959
13.8332,-0.31128,0,1.18944,-0.0047675,0.000447737,1.18945
13.8442,0.310939,0,1.19115,0.00555079,-8.63397e-05,1.19116
13.8442,-0.310579,0,1.19521,-0.00214803,0.000111482,1.19521
13.8552,0.310651,0,1.19254,0.00469451,-3.35669e-05,1.19255
13.8552,-0.310786,0,1.19183,-0.00229068,0.000164969,1.19184
13.8661,0.310137,0,1.19404,0.00458923,9.10677e-05,1.19405
13.8661,-0.310377,0,1.19338,-0.00456318,0.000147028,1.19338
13.8771,0.309914,0,1.19549,0.00445738,0.000133933,1.1955
13.8771,-0.310427,0,1.19464,-0.00514435,0.000146767,1.19466
13.8881,0.309641,0,1.19687,0.00422481,0.000140956,1.19687
13.8881,-0.310189,0,1.19624,-0.00587271,0.000132557,1.19625
13.8991,0.309361,0,1.19833,0.00476395,0.000120447,1.19834
13.8991,-0.309503,0,1.19888,-0.00642256,7.83957e-05,1.1989
13.9101,0.308861,0,1.20066,0.00545237,6.31351e-05,1.20067
13.9101,-0.30911,0,1.20071,-0.0067609,8.82793e-06,1.20073
13.9211,0.307764,0,1.20424,0.00611882,-4.99717e-05,1.20425
13.9211,-0.308858,0,1.20171,-0.00692261,-4.95036e-05,1.20173
13.9321,0.308098,0,1.20459,0.00541276,-3.20712e-05,1.2046
13.9321,-0.308449,0,1.2044,-0.00542316,-9.2784e-05,1.20441
13.9431,0.307817,0,1.20662,0.0051953,-1.26e-05,1.20663
13.9471,0.307737,0,1.20734,0.00515041,-1.8096e-05,1.20735
13.9431,-0.30824,0,1.20591,-0.0054827,-7.63548e-05,1.20592
13.9484,0.307704,0,1.20763,0.00514514,-1.61185e-05,1.20765
13.9541,0.307611,-4.33681e-19,1.20846,0.00506066,-3.23951e-05,1.20847
13.9587,0.307637,0,1.20935,0.00474622,-5.25866e-05,1.20936
13.9541,-0.307962,0,1.20835,-0.00536998,3.37892e-05,1.20836
13.9599,0.307604,0,1.20962,0.00466432,-4.39304e-05,1.20963
13.9651,0.307627,0,1.21064,0.00431191,-6.42752e-05,1.21064
13.9583,-0.307407,0,1.21038,-0.00522957,9.0746e-05,1.21039
13.9651,-0.306608,0,1.21356,-0.00488081,0.000113822,1.21357
13.9761,-0.306222,0,1.216,-0.0035899,0.00018467,1.21601
13.9711,0.307407,0,1.21178,0.00385756,-4.01569e-05,1.21179
13.9818,-0.307407,0,1.21356,-0.00340731,0.000278449,1.21357
13.9761,0.307052,0,1.21378,0.00348897,-2.78689e-05,1.21379
13.9871,0.306901,0,1.21479,0.00356008,-7.3647e-05,1.21479
13.9981,0.306664,0,1.21669,0.00394706,-9.50651e-05,1.21669
13.9871,-0.308518,0,1.21138,-0.00328006,0.000291906,1.21139
14.0091,0.30583,0,1.22022,0.00456698,-6.13766e-05,1.22023
14.0134,0.306207,0,1.21924,0.00474952,-5.05703e-05,1.21925
13.9981,-0.310604,0,1.19918,-0.00285154,0.000247195,1.19918
14.0091,-0.30905,0,1.2098,-0.00324739,0.000204489,1.2098
14.0136,0.306361,0,1.21875,0.00473428,-5.00108e-05,1.21876
14.0171,0.307407,0,1.21531,0.00476886,-3.73864e-05,1.21532
14.015,-0.307407,0,1.21566,-0.00367614,0.000102747,1.21567
14.0201,0.308567,0,1.21174,0.0047472,-5.31982e-06,1.21174
14.0311,0.307441,0,1.21566,0.00528643,0.000142633,1.21567
14.0201,-0.3051,0,1.22512,-0.00415095,9.98433e-06,1.22513
14.0311,-0.305732,0,1.22395,-0.00451867,2.73635e-05,1.22396
14.0353,-0.30621,0,1.22243,-0.00454322,4.12548e-05,1.22243
14.0421,0.307632,0,1.22008,0.00588791,0.000309035,1.22009
14.0426,0.307407,0,1.22083,0.00588293,0.000295415,1.22085
14.0353,-0.306225,0,1.22241,-0.00454577,4.1343e-05,1.22241
14.0394,-0.307407,0,1.21826,-0.00466427,6.23717e-05,1.21827
14.0531,0.304314,0,1.2291,0.00451655,-4.1211e-05,1.22911
14.0473,0.305963,-1.35525e-20,1.2241,0.00533219,0.000126079,1.22411
14.0475,0.30584,-1.35525e-20,1.22453,0.00532592,0.000118947,1.22454
14.0421,-0.308179,0,1.21539,-0.00479647,5.71515e-05,1.2154
14.0438,-0.307407,2.1684e-19,1.21779,-0.00478337,4.1276e-05,1.2178
14.0479,-0.305597,0,1.22391,-0.0046927,-8.95548e-06,1.22392
14.0481,-0.305367,0,1.22468,-0.00468109,-1.63988e-05,1.22469
14.0531,-0.304054,0,1.22924,-0.00459719,-5.13715e-05,1.22925
14.0586,-0.305534,0,1.22639,-0.00378682,-5.9285e-05,1.22639
14.064,0.304862,0,1.22773,0.00505053,-0.000107957,1.22774
14.0597,-0.30564,0,1.22611,-0.00366923,-6.32647e-05,1.22611
14.064,-0.306713,0,1.22455,-0.00303257,-7.37419e-05,1.22455
14.075,0.304541,0,1.22845,0.00518829,-4.86182e-05,1.22846
14.075,-0.30624,0,1.22606,-0.00417471,-0.000190632,1.22606
14.0794,-0.306021,0,1.22693,-0.00521285,-0.000160279,1.22694
14.086,0.303133,0,1.23291,0.00510233,-1.17534e-05,1.23292
14.081,-0.30597,0,1.22719,-0.00566725,-0.000128323,1.2272
14.086,-0.305683,0,1.22823,-0.0068596,-9.53997e-05,1.22825
14.096,0.307407,0,1.22957,0.00483927,-0.000228338,1.22958
14.097,-0.303271,0,1.23456,-0.00656192,0.000168999,1.23457
14.097,0.307746,0,1.22918,0.00479879,-0.000238002,1.22919
14.108,-0.303883,0,1.23414,-0.00556309,0.000183235,1.23416
14.119,-0.303475,0,1.23588,-0.005165,2.25144e-05,1.23589
14.0978,0.307407,0,1.22982,0.00478058,-0.000235927,1.22983
14.108,0.302128,0,1.2376,0.00437157,3.68212e-05,1.2376
14.119,0.303339,0,1.23516,0.00437128,1.2716e-05,1.23517
14.13,0.303036,0,1.23343,0.00443032,0.000208774,1.23344
14.13,-0.302947,0,1.23703,-0.00500831,1.34567e-05,1.23704
14.141,0.302706,0,1.23464,0.00623769,0.000222129,1.23466
14.141,-0.302816,0,1.23443,-0.00537788,0.000137282,1.23444
14.152,0.302549,0,1.23635,0.00701758,0.000210466,1.23637
14.152,-0.302795,0,1.23684,-0.00572677,0.000191367,1.23685
14.163,0.302458,0,1.23863,0.00714914,0.000173352,1.23865
14.163,-0.302751,0,1.23728,-0.00567022,7.86113e-05,1.23729
14.174,0.302339,0,1.24105,0.00562179,5.12604e-05,1.24106
14.174,-0.301843,0,1.23795,-0.00623852,-0.000127761,1.23797
14.185,0.301314,0,1.24251,0.00601503,-9.40487e-05,1.24253
14.185,-0.301632,0,1.23998,-0.00609457,-0.000252094,1.23999
14.196,0.301248,0,1.24151,0.0053689,-0.000101539,1.24152
14.196,-0.301268,0,1.24129,-0.0057689,-0.000329728,1.24131
14.207,0.300979,0,1.24288,0.00567688,-0.000239712,1.2429
14.207,-0.300959,0,1.24308,-0.00546688,-0.000365986,1.24309
14.218,0.300695,0,1.24435,0.00672372,-0.000204683,1.24436
14.218,-0.300617,0,1.24474,-0.00575899,-0.000354433,1.24476
14.2221,-0.300302,4.33681e-19,1.24562,-0.00562304,-0.000334768,1.24563
14.229,0.3004,0,1.24535,0.00622468,-0.000134926,1.24536
14.2226,-0.300209,0,1.24584,-0.0056066,-0.000338062,1.24585
14.2249,-0.3,0,1.24639,-0.00552891,-0.000329788,1.2464
14.24,0.300292,0,1.24729,0.00501234,-0.000164973,1.2473
14.229,-0.299332,0,1.24847,-0.005317,-0.000359441,1.24848
14.2327,-0.299316,4.33681e-19,1.24878,-0.00519756,-0.000393086,1.24879
14.2345,-0.299358,0,1.24878,-0.00525169,-0.000416232,1.2488
14.24,-0.299293,0,1.24934,-0.00498626,-0.000458136,1.24935
14.2448,0.3,0,1.2477,0.00487037,-0.000134441,1.24771
14.2509,-0.299771,0,1.24871,-0.00406994,-0.000523098,1.24872
14.2509,0.299604,0,1.24881,0.00466681,-0.00010089,1.24882
14.2619,0.299227,0,1.25074,0.00563184,-3.64846e-05,1.25075
14.2619,-0.299196,0,1.25132,-0.00385503,-0.000385271,1.25133
14.2729,0.298764,0,1.2526,0.00634667,8.9821e-05,1.25261
14.2729,-0.299284,0,1.25162,-0.00506995,-0.000220766,1.25163
14.2839,0.298505,0,1.25408,0.00623617,0.00022354,1.25409
14.2839,-0.29832,0,1.25644,-0.00601305,-7.87665e-05,1.25646
14.2949,0.298726,0,1.25414,0.0063651,0.000146792,1.25415
14.2949,-0.298123,0,1.25812,-0.00638431,3.26188e-05,1.25813
14.3059,0.297982,0,1.26204,0.00613561,0.00014421,1.26205
14.3059,-0.297969,0,1.25759,-0.00591455,0.000112736,1.2576
14.3169,0.298208,0,1.26023,0.00557312,0.000191471,1.26024
14.3169,-0.297624,0,1.25904,-0.00608912,0.000189673,1.25906
14.3279,0.297877,0,1.2599,0.0058582,0.000270034,1.25991
14.3279,-0.297042,0,1.26394,-0.00594917,0.000296999,1.26395
14.3389,0.297143,0,1.26228,0.00602289,0.00029246,1.26229
14.3389,-0.296714,0,1.26502,-0.00486735,0.000172118,1.26502
14.3499,0.296732,0,1.26406,0.00630792,0.000232816,1.26407
14.3499,-0.297256,0,1.26271,-0.00528653,-2.62805e-05,1.26272
14.3609,0.296397,0,1.26586,0.00655028,0.000153695,1.26587
14.3609,-0.296626,0,1.26525,-0.00563606,-2.13469e-05,1.26526
14.3719,0.296052,0,1.26774,0.00672132,8.32317e-05,1.26776
14.3719,-0.296179,0,1.2672,-0.00606405,1.95858e-05,1.26721
14.3829,0.295724,0,1.26949,0.00688605,6.98307e-05,1.2695
14.3829,-0.29575,0,1.26913,-0.00650974,0.0001546,1.26915
14.3939,0.295408,0,1.271,0.00690619,9.23185e-05,1.27102
14.3939,-0.2954,0,1.27088,-0.00674912,0.000242098,1.2709
14.4049,0.295095,0,1.27249,0.0068656,0.000124481,1.2725
14.4049,-0.295071,0,1.27254,-0.00681459,0.000246295,1.27256
14.4159,0.29477,0,1.27408,0.0067884,0.00014665,1.2741
14.4159,-0.294748,0,1.27415,-0.00672748,0.000176926,1.27417
14.4269,0.294386,0,1.27603,0.0066745,0.000105596,1.27604
14.4269,-0.294428,0,1.27575,-0.0065384,0.000113221,1.27577
14.4379,0.294153,0,1.27674,0.00655349,7.30196e-05,1.27676
14.4379,-0.29422,0,1.27635,-0.0063898,0.000106797,1.27636
14.4488,0.293795,0,1.27985,0.00562425,9.31574e-05,1.27986
14.4488,-0.293797,0,1.28002,-0.00628687,-3.30523e-05,1.28003
14.4598,0.293508,0,1.28205,0.00629521,0.000129405,1.28206
14.4598,-0.293511,0,1.2824,-0.00678892,-5.04965e-05,1.28242
14.4708,0.294522,0,1.28133,0.00628772,4.43655e-05,1.28135
14.4708,-0.293203,0,1.28465,-0.00656456,1.51173e-05,1.28467
14.476,-0.293522,0,1.28393,-0.00593374,4.35525e-05,1.28394
14.4818,0.296788,0,1.27053,0.00434973,-0.000180511,1.27054
14.4777,-0.29402,0,1.28248,-0.00568813,7.71044e-05,1.28249
14.4818,-0.29441,4.33681e-19,1.28148,-0.00516752,0.000107637,1.28149
14.4911,0.292593,0,1.28593,0.00429982,-0.000169991,1.28594
14.487,-0.292593,4.33681e-19,1.28796,-0.00526963,0.000172003,1.28797
14.489,-0.292499,0,1.28858,-0.00519493,0.000194391,1.2886
14.4928,-0.292402,0,1.28952,-0.0050394,0.000238481,1.28953
14.4891,-0.292459,0,1.28872,-0.00519915,0.000194778,1.28873
14.5038,-0.291612,0,1.29453,-0.004734,0.000327689,1.29454
14.4928,0.290262,0,1.29458,0.00444428,-0.000160726,1.29458
14.5038,0.292049,0,1.29101,0.00424882,-0.000127581,1.29101
14.5148,0.291589,0,1.29328,0.0044192,-0.000131458,1.29329
14.5148,-0.291835,0,1.29396,-0.0048331,0.000288319,1.29397
14.5258,0.289405,0,1.29991,0.00477194,-0.000190541,1.29992
14.5258,-0.291508,0,1.29542,-0.00482729,0.000236407,1.29543
14.5368,-0.291156,0,1.297,-0.00440897,0.000163896,1.29701
14.5296,0.292593,0,1.29033,0.00500851,-0.000244507,1.29034
14.5478,-0.290815,0,1.29835,-0.00444195,8.34223e-05,1.29836
14.5368,0.295613,0,1.28258,0.0054614,-0.000293592,1.28259
14.5421,0.294328,0,1.28649,0.00610314,-0.000380411,1.28651
14.5588,-0.290468,0,1.29991,-0.00494939,-3.29358e-05,1.29992
14.5423,0.294251,0,1.28669,0.0061142,-0.000382669,1.28671
14.5471,0.292593,0,1.29172,0.00678481,-0.000477417,1.29173
14.5478,0.291978,0,1.29406,0.0068042,-0.000461643,1.29407
14.5588,0.290349,0,1.30273,0.00653051,-0.000328548,1.30274
14.5643,0.289011,0,1.30563,0.00575919,-0.000221733,1.30564
14.5698,-0.290118,0,1.30163,-0.00487518,-7.92106e-05,1.30164
14.5643,0.289011,0,1.30563,0.00575919,-0.000221733,1.30564
14.5643,0.289011,0,1.30563,0.00575919,-0.000221733,1.30564
14.5808,-0.28978,0,1.30324,-0.00503657,-9.10667e-05,1.30325
14.5698,0.291746,0,1.29982,0.00568036,-0.000168112,1.29983
14.5739,0.290735,0,1.30185,0.00568489,-0.000153192,1.30187
14.5752,0.290641,0,1.30207,0.00564274,-0.000123855,1.30209
14.5808,0.289079,0,1.30574,0.00567139,-0.000110419,1.30575
14.5918,-0.289463,0,1.30468,-0.00580115,-0.00014861,1.30469
14.5918,0.289557,0,1.30538,0.00620458,-7.12165e-05,1.3054
